Domain,Split,Text,Aspect,Category,Sentiment,Opinion,Is_Implicit_Aspect,Is_Implicit_Opinion,Text_Length
appsid,train,pegang ktp sama scan wajah pemilik kan bisa,"4,5",AUTH_ACCESS,0,"-1,-1",False,True,8
appsid,train,tolong dibantu jangan sampai pengguna aplikasi jago jadi dirugikan admin terimakasih,"9,10",CUSTOMER_SERVICE,0,"-1,-1",False,True,11
appsid,train,aplikasi sangat membantu,"-1,-1",FEATURES_PRODUCT,2,"1,3",True,False,3
appsid,train,akun tiba - tiba ke blokir enggak jelas jangan unduh,"5,6",AUTH_ACCESS,1,"7,8",False,False,10
appsid,train,pertama lupa password dan ikut prosedur perbaiki dan ganti password baru,"1,3",AUTH_ACCESS,0,"-1,-1",False,True,11
appsid,train,pertama lupa password dan ikut prosedur perbaiki dan ganti password baru,"2,3",AUTH_ACCESS,0,"6,7",False,False,11
appsid,train,tetap tidak bisa login ke akun,"1,4",AUTH_ACCESS,0,"1,3",False,False,6
appsid,train,admin solusi nya bagaimana,"0,1",CUSTOMER_SERVICE,2,"1,2",False,False,4
appsid,train,aku uninstall karena tidak bisa pengajuan pinjaman,"5,6",ONBOARDING_KYC,0,"3,5",False,False,7
appsid,train,aku uninstall karena tidak bisa pengajuan pinjaman,"6,7",FEATURES_PRODUCT,0,"-1,-1",False,True,7
appsid,train,salah satu bank digital terbaik di era masa kini yang mampu memberikan kepuasan dan kenyamanan bagi para pengguna nya,"-1,-1",FEATURES_PRODUCT,2,"4,5",True,False,19
appsid,train,simple praktis mudah dipakai dan tidak rumit dengan berbagai fitur yang terdapat di dalamnya membuat kita semakin mudah dan mudah ketika mengoperasikan nya,"9,10",FEATURES_PRODUCT,2,"6,7",False,False,23
appsid,train,walau terkadang aplikasi naga sulit dibuka dan dioperasikan yaitu pada saat koneksi internet lagi kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"4,5",True,False,16
appsid,train,terkadang loading lambat sangat dan hanya berputar - putar saja,"1,2",APP_PERFORMANCE,0,"2,3",False,False,10
appsid,train,dana pinjaman bunga terlalu besar dan sulit cair nya,"1,2",FEATURES_PRODUCT,0,"-1,-1",False,True,9
appsid,train,dana pinjaman bunga terlalu besar dan sulit cair nya,"2,3",INTEREST_RETURNS,0,"6,7",False,False,9
appsid,train,aplikasi kagak jelas dipakai saja kagak masak kena tagihan bulanan 10k,"8,9",TRANSACTION_TRANSFER,1,"2,3",False,False,11
appsid,train,tolong aktifkan menu pinjaman saya,"2,3",UI_UX_DESIGN,2,"-1,-1",False,True,5
appsid,train,tolong aktifkan menu pinjaman saya,"3,4",FEATURES_PRODUCT,2,"-1,-1",False,True,5
appsid,train,sebagai pelanggan lama aku percaya jago,"-1,-1",FEATURES_PRODUCT,1,"2,3",True,False,6
appsid,train,enggak tau kenapa dulu awal menyimpan uang di sini aman saja,"-1,-1",SECURITY_FRAUD,2,"9,10",True,False,11
appsid,train,sekarang kok sering ada transaksi di luar kendali aku,"4,5",TRANSACTION_TRANSFER,0,"-1,-1",False,True,9
appsid,train,tidak ada tagihan sedikitpun,"2,3",TRANSACTION_TRANSFER,0,"-1,-1",False,True,4
appsid,train,bank jago bagus,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,3
appsid,train,tolong kalau login aplikasi di perbaiki soalnya aga lama,"2,3",AUTH_ACCESS,0,"8,9",False,False,9
appsid,train,sama semoga kedepannya tambah banyak kcp nya biar kita kalau ada masalah mudah terimakasih,"-1,-1",UI_UX_DESIGN,2,"12,13",True,False,14
appsid,train,hasil terbaik aplikasi ini mudah dipakai dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"1,2",True,False,9
appsid,train,cepat bila dijalankan dan mengakses setiap fitur2nya,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,7
appsid,train,yang disayangkan pernah juga ketika dipakai terkadang agak sulit membukanya yaitu pos pada saat koneksi internet lagi kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"18,19",True,False,19
appsid,train,terkadang loading lambat sangat dan hanya berputar - putar saja,"1,2",APP_PERFORMANCE,0,"2,3",False,False,10
appsid,train,mungkin cuma itu saja hal yang biasa terjadi di aplikasi dan yang lain sesuai pengalaman transaksi sukses,"15,16",TRANSACTION_TRANSFER,2,"16,17",False,False,17
appsid,train,saran dan masukan untuk kedepannya agar yang gangguan segera diperbaiki semuanya,"7,8",APP_PERFORMANCE,2,"-1,-1",False,True,11
appsid,train,mudah cepat aman,"-1,-1",UI_UX_DESIGN,2,"2,3",True,False,3
appsid,train,asli terbaik iya appsnya,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,4
appsid,train,mudah digunakan dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"0,2",True,False,5
appsid,train,bebas iklan buka toko lele cepat bila dijalankan dan mengakses setiap fitur2nya,"1,2",PROMO_MARKETING,2,"5,6",False,False,12
appsid,train,bangunin disayangkan pernah juga ketika dipakai terkadang agak sulit dibuka yang dioperasikan yaitu pas pada saat koneksi internet lain kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"20,21",True,False,21
appsid,train,terkadang larinya lambat sangat dan hanya berputar - putar saja,"-1,-1",APP_PERFORMANCE,0,"2,3",True,False,10
appsid,train,mungkin cuma itu saja hal yang biasa terjadi di atasnya dan yang lain sesuai pengalaman transaksi sukses terimakasih,"15,16",TRANSACTION_TRANSFER,2,"16,17",False,False,18
appsid,train,aplikasi bagus untuk keamanannya,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,4
appsid,train,bagus,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,1
appsid,train,sayang tidak ada fitur untuk pinjam dana,"3,4",FEATURES_PRODUCT,2,"-1,-1",False,True,7
appsid,train,admin tolong cepat di respon,"0,1",CUSTOMER_SERVICE,2,"2,3",False,False,5
appsid,train,admin tolong cepat di respon,"4,5",CUSTOMER_SERVICE,2,"-1,-1",False,True,5
appsid,train,ponsel dan ktp aku hilang jadi whatsapp aku juga tidak bisa dipake,"2,3",ONBOARDING_KYC,0,"4,5",False,False,12
appsid,train,ponsel dan ktp aku hilang jadi whatsapp aku juga tidak bisa dipake,"6,7",CUSTOMER_SERVICE,0,"9,11",False,False,12
appsid,train,login bank jago syariah kenapa meminta verifikasi whatsapp,"0,1",AUTH_ACCESS,1,"-1,-1",False,True,8
appsid,train,login bank jago syariah kenapa meminta verifikasi whatsapp,"6,7",ONBOARDING_KYC,1,"-1,-1",False,True,8
appsid,train,login bank jago syariah kenapa meminta verifikasi whatsapp,"7,8",CUSTOMER_SERVICE,1,"-1,-1",False,True,8
appsid,train,sudah verifikasi wajah,"1,3",ONBOARDING_KYC,1,"-1,-1",False,True,3
appsid,train,lebih simpel dan mudah untuk penggunanya,"-1,-1",UI_UX_DESIGN,2,"3,4",True,False,6
appsid,train,bagus sangat sumpah bank jago bisa untuk aktivasi paypal,"7,8",ONBOARDING_KYC,2,"-1,-1",False,True,9
appsid,train,sangat respek fitur nya mantap,"2,3",FEATURES_PRODUCT,2,"4,5",False,False,5
appsid,train,sangat bermanfaat aplikasi nih trimakasih suka,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,6
appsid,train,sangat bagus transaksi cepat aku suka,"2,3",TRANSACTION_TRANSFER,2,"3,4",False,False,6
appsid,train,yeay dapat bonus,"2,3",INTEREST_RETURNS,2,"-1,-1",False,True,3
appsid,train,terbantu sangat yk jadi masalah tidak bisa pinjam uang,"-1,-1",FEATURES_PRODUCT,2,"5,7",True,False,9
appsid,train,dapatkan berbagai keuntungan dengan membuka tabungan di bank satu ini,"2,3",INTEREST_RETURNS,2,"-1,-1",False,True,10
appsid,train,dapatkan berbagai keuntungan dengan membuka tabungan di bank satu ini,"5,6",FEATURES_PRODUCT,2,"-1,-1",False,True,10
appsid,train,simple praktis mudah dipakai dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"2,4",True,False,7
appsid,train,jadi sangat nyaman ketika menjelajahi setiap detail menu2 yang terdapat didalamnya,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,11
appsid,train,walau terkadang aplikasi ini sulit dibuka dan di operasi kan pas pada saat koneksi internet lagi kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"4,5",True,False,18
appsid,train,mungkin cuma itu saja hal yang pernah terjadi di aplikasi ini dan yang lain sesuai pengalaman transaksi sukses,"16,17",TRANSACTION_TRANSFER,2,"17,18",False,False,18
appsid,train,saran dan masukan untuk kedepannya agar yang error segera dibenahi semuanya,"-1,-1",APP_PERFORMANCE,0,"7,8",True,False,11
appsid,train,karena tidak bisa untuk anak kecil,"-1,-1",FEATURES_PRODUCT,0,"1,3",True,False,6
appsid,train,sangat membantu,"-1,-1",FEATURES_PRODUCT,2,"0,2",True,False,2
appsid,train,terimakasih jagoanku telah memberikan reward 50rb sebagai jasa reverar setiap,"4,5",INTEREST_RETURNS,2,"-1,-1",False,True,10
appsid,train,terbaik dan sangat responsif iya appsnya,"-1,-1",FEATURES_PRODUCT,2,"3,4",True,False,6
appsid,train,mudah di pakai dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"5,6",True,False,6
appsid,train,bebas iklan buka toko lele cepat bila dijalankan dan mengakses setiap fitur - fitur nya,"1,2",PROMO_MARKETING,2,"5,6",False,False,15
appsid,train,bebas iklan buka toko lele cepat bila dijalankan dan mengakses setiap fitur - fitur nya,"11,12",FEATURES_PRODUCT,2,"-1,-1",False,True,15
appsid,train,yang disayangkan pernah juga ketika dipakai terkadang agak sulit membukanya yaitu pada saat koneksi internet lagi kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"17,18",True,False,18
appsid,train,terkadang begini lambat sangat dan hanya berputar - putar saja,"-1,-1",APP_PERFORMANCE,0,"2,3",True,False,10
appsid,train,mungkin cuma itu saja hal yang biasa terjadi di aplikasi ini yang lain sesuai pengalaman transaksi sukses,"15,16",TRANSACTION_TRANSFER,2,"16,17",False,False,17
appsid,train,overall bagus semua hanya kenapa harus di pembaruan terus perasaan tiap bulan,"7,8",APP_PERFORMANCE,2,"1,2",False,False,12
appsid,train,jago memang bagus dah,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,4
appsid,train,bagus aku login ulang,"2,3",AUTH_ACCESS,2,"0,1",False,False,4
appsid,train,kan aku hanya login di satu hp,"3,4",AUTH_ACCESS,0,"-1,-1",False,True,7
appsid,train,mskin rumit,"-1,-1",UI_UX_DESIGN,0,"1,2",True,False,2
appsid,train,suka sama bank satu ini dalam mengelola keuangan,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,8
appsid,train,asli berguna sangat iya appsnya,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,5
appsid,train,harga dipakai dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"4,5",True,False,5
appsid,train,bebas iklan buka toko lele cepat bila dijalankan dan mengakses setiap fitur2nya,"1,2",PROMO_MARKETING,2,"5,6",False,False,12
appsid,train,yang disayangkan pernah juga ketika dipakai terkadang agak sulit membukanya yaitu pada saat koneksi internet kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"16,17",True,False,17
appsid,train,terkadang loading lambat sangat dan hanya berputar - putar saja,"1,2",APP_PERFORMANCE,0,"2,3",False,False,10
appsid,train,mungkin cuma itu saja hal yang biasa terjadi di aplikasi ini dan yang lain sesuai pengalaman transaksi ok,"16,17",TRANSACTION_TRANSFER,2,"-1,-1",False,True,18
appsid,train,cara memasukkan untuk kedepannya yang gangguan dibenahi,"5,6",APP_PERFORMANCE,2,"-1,-1",False,True,7
appsid,train,bagus bank jago,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,3
appsid,train,aplikasi tidak recomend kalau nomor ponsel sudah tidak aktif atau ponsel hilang tidak ada pilihan verifikasi melalui gmail,"7,9",ACCOUNT_MANAGEMENT,0,"11,12",False,False,18
appsid,train,aplikasi tidak recomend kalau nomor ponsel sudah tidak aktif atau ponsel hilang tidak ada pilihan verifikasi melalui gmail,"15,16",ONBOARDING_KYC,0,"-1,-1",False,True,18
appsid,train,dan sekarang tidak tahu bagaimana caranya mau mengambil uangnya lagi intinya aplikasi ini buruk,"-1,-1",FEATURES_PRODUCT,0,"13,14",True,False,14
appsid,train,tlng tambahi fitur isi saldo di indomart,"2,3",FEATURES_PRODUCT,1,"-1,-1",False,True,7
appsid,train,tlng tambahi fitur isi saldo di indomart,"3,5",TRANSACTION_TRANSFER,1,"-1,-1",False,True,7
appsid,train,maaf admin kan aku mau transfer ke bibit itu nah aku lupa admin aku coba 3kali ituin pwnya eh bahkan akun aku terkunci disitu juga ada uang aku admin tolong dibantu admin,"1,2",CUSTOMER_SERVICE,0,"-1,-1",False,True,32
appsid,train,maaf admin kan aku mau transfer ke bibit itu nah aku lupa admin aku coba 3kali ituin pwnya eh bahkan akun aku terkunci disitu juga ada uang aku admin tolong dibantu admin,"5,6",TRANSACTION_TRANSFER,0,"-1,-1",False,True,32
appsid,train,maaf admin kan aku mau transfer ke bibit itu nah aku lupa admin aku coba 3kali ituin pwnya eh bahkan akun aku terkunci disitu juga ada uang aku admin tolong dibantu admin,"22,23",AUTH_ACCESS,0,"-1,-1",False,True,32
appsid,train,asli luar biasa bagus iya appsnya,"-1,-1",FEATURES_PRODUCT,2,"1,3",True,False,6
appsid,train,mudah digunakan dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"0,2",True,False,5
appsid,train,yang disayangkan pernah juga ketika dipakai terkadang agak sulit membukanya yaitu pas pada saat koneksi internet lagi kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"18,19",True,False,19
appsid,train,terkadang loading lambat sangat dan hanya berputar - putar saja,"1,2",APP_PERFORMANCE,0,"2,3",False,False,10
appsid,train,mungkin cuma itu saja hal yang pernah terjadi di indonesia dan yang lain serta pengalaman transaksi sukses,"15,16",TRANSACTION_TRANSFER,2,"16,17",False,False,17
appsid,train,saran dan masukan untuk kedepannya yang gangguan diperbaiki semuanya ya,"6,7",APP_PERFORMANCE,2,"-1,-1",False,True,10
appsid,train,banyak kemudahan dalam kebutuhan transaksi bulanan yang dibantu,"4,5",TRANSACTION_TRANSFER,2,"-1,-1",False,True,8
appsid,train,bank syariah mantap,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,3
appsid,train,bisa link ke gopay,"3,4",TRANSACTION_TRANSFER,2,"-1,-1",False,True,4
appsid,train,transfer gratis ada,"0,1",TRANSACTION_TRANSFER,2,"1,2",False,False,3
appsid,train,bisa tarik tunai atm semua atm gratis lancar,"1,3",TRANSACTION_TRANSFER,2,"-1,-1",False,True,8
appsid,train,bisa tarik tunai atm semua atm gratis lancar,"3,4",TRANSACTION_TRANSFER,2,"7,8",False,False,8
appsid,train,login lagi tidak bisa2 bilang sudah terdaftar bahkan kagak ke daftar,"0,1",AUTH_ACCESS,0,"-1,-1",False,True,11
appsid,train,login lagi tidak bisa2 bilang sudah terdaftar bahkan kagak ke daftar,"10,11",ONBOARDING_KYC,0,"-1,-1",False,True,11
appsid,train,tolong diperbaiki lagi iya,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,4
appsid,train,asli terbaik appsnya,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,3
appsid,train,mudah digunakan dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"0,2",True,False,5
appsid,train,bebas iklan buka toko lele cepat bila dijalankan dan mengakses setiap fiturnya,"1,2",PROMO_MARKETING,2,"5,6",False,False,12
appsid,train,yang disayangkan pernah juga ketika dipakai terkadang agak sulit membukanya,"-1,-1",FEATURES_PRODUCT,1,"8,9",True,False,10
appsid,train,iya itu pas pada saat koneksi internet yang lagi kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"10,11",True,False,11
appsid,train,mungkin cuma itu saja hal yang terjadi dan yang lain sesuai pengalaman transaksi sukses,"12,13",TRANSACTION_TRANSFER,2,"13,14",False,False,14
appsid,train,saran masukkan agar kedepannya yang error segera dibenahi semua agar lebih baik lagi,"-1,-1",APP_PERFORMANCE,0,"5,6",True,False,13
appsid,train,aplikasi sangat bagus dan sangat berguna sampai sampai ada situs yang bikin rungkad,"-1,-1",FEATURES_PRODUCT,2,"1,3",True,False,13
appsid,train,pembaruan terus tidak jelas menambah ingatan saja sedih,"0,1",APP_PERFORMANCE,0,"2,4",False,False,8
appsid,train,aplikasi nya sangat bagus,"-1,-1",FEATURES_PRODUCT,2,"2,4",True,False,4
appsid,train,admin kenapa kalau sudah buka rekening jago syariah tidak bisa kembali kejago konvensional mohon kedepannya bisa dibantu satu akun bisa ganti 2rek syariah dan konvensional terima kasih,"0,1",CUSTOMER_SERVICE,0,"-1,-1",False,True,27
appsid,train,admin kenapa kalau sudah buka rekening jago syariah tidak bisa kembali kejago konvensional mohon kedepannya bisa dibantu satu akun bisa ganti 2rek syariah dan konvensional terima kasih,"4,6",ONBOARDING_KYC,0,"8,10",False,False,27
appsid,train,customer service lambat respon,"0,2",CUSTOMER_SERVICE,0,"-1,-1",False,True,4
appsid,train,customer service lambat respon,"3,4",CUSTOMER_SERVICE,0,"2,3",False,False,4
appsid,train,fitur perlindungan panggilan ini ganggu sangat untuk aku sebagai pengguna,"0,1",FEATURES_PRODUCT,0,"-1,-1",False,True,10
appsid,train,mau transfer ke orang mesti nutup telpon,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,7
appsid,train,tidak ada kah ini tombol untuk matiin,"4,5",UI_UX_DESIGN,0,"-1,-1",False,True,7
appsid,train,rekomendasi sangat untuk yang investasi di bibit atau stock bit karena deposit nya jadi gratis kalau pakai bank jago,"4,5",FEATURES_PRODUCT,2,"-1,-1",False,True,19
appsid,train,untuk yang pakai gopay juga bisa deposit saldo gratis ini dari bank jago,"3,4",TRANSACTION_TRANSFER,2,"-1,-1",False,True,13
appsid,train,untuk yang pakai gopay juga bisa deposit saldo gratis ini dari bank jago,"7,8",NOTIFICATION_INFO,2,"8,9",False,False,13
appsid,train,halo pihak jago adakan fitur bagus atas di alfamart atau indomaret,"4,5",FEATURES_PRODUCT,2,"5,6",False,False,11
appsid,train,perbayakan lagi fitur pembayaran cicilan seperti adira finace atau fifgroup,"3,4",TRANSACTION_TRANSFER,2,"-1,-1",False,True,10
appsid,train,perbayakan lagi fitur pembayaran cicilan seperti adira finace atau fifgroup,"4,5",FEATURES_PRODUCT,2,"-1,-1",False,True,10
appsid,train,di permudah lah fitur fitur nya seperti dompet digital lain,"7,9",TRANSACTION_TRANSFER,2,"-1,-1",False,True,10
appsid,train,adakan fitur tarik tunai tanpa harus transfer dulu ke dompet digital lain,"2,4",TRANSACTION_TRANSFER,2,"-1,-1",False,True,12
appsid,train,adakan fitur tarik tunai tanpa harus transfer dulu ke dompet digital lain,"6,7",TRANSACTION_TRANSFER,2,"-1,-1",False,True,12
appsid,train,usahakan fitur nya dipermudah seperti gopay atau dana lah,"5,6",TRANSACTION_TRANSFER,2,"-1,-1",False,True,9
appsid,train,saldo aku kenapa tidak masuk saya,"0,1",NOTIFICATION_INFO,0,"-1,-1",False,True,6
appsid,train,saldo aku kenapa tidak masuk saya,"3,5",TRANSACTION_TRANSFER,0,"3,5",False,False,6
appsid,train,dan telpon customer service saja harus pakai pulsa,"2,4",CUSTOMER_SERVICE,0,"-1,-1",False,True,8
appsid,train,dan telpon customer service saja harus pakai pulsa,"7,8",TRANSACTION_TRANSFER,0,"-1,-1",False,True,8
appsid,train,whatsapp ai juga tidak ada respon,"0,1",CUSTOMER_SERVICE,0,"-1,-1",False,True,6
appsid,train,whatsapp ai juga tidak ada respon,"5,6",CUSTOMER_SERVICE,0,"-1,-1",False,True,6
appsid,train,lambat respon,"1,2",CUSTOMER_SERVICE,0,"0,1",False,False,2
appsid,train,aku sudah menghubungi customer layan melalui email terkait akun aku yang masih terkunci,"12,13",AUTH_ACCESS,0,"-1,-1",False,True,13
appsid,train,sampai sekarang akun masih belum bisa digunakan dan proses penanganannya terasa sangat lambat,"-1,-1",APP_PERFORMANCE,0,"11,13",True,False,13
appsid,train,belum ada penyelesaian yang jelas,"-1,-1",FEATURES_PRODUCT,1,"4,5",True,False,5
appsid,train,semoga bank jago dapat meningkatkan kecepatan dan kualitas penanganan masalah nasabah agar tidak membuat nasabah menunggu terlalu lama,"5,6",APP_PERFORMANCE,0,"-1,-1",False,True,18
appsid,train,asli berguna sangat iya appsnya,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,5
appsid,train,mudah dipakai dan tidak ribet,"-1,-1",UI_UX_DESIGN,2,"0,2",True,False,5
appsid,train,bebas yang namanya iklan bug ataupun lelet,"3,4",PROMO_MARKETING,0,"6,7",False,False,7
appsid,train,cepat bila dijalankan dan mengakses semua fitur - fitur nya,"6,7",FEATURES_PRODUCT,2,"0,1",False,False,10
appsid,train,yang disayangkan pernah juga ketika dipakai terkadang agak sulit membukanya,"-1,-1",FEATURES_PRODUCT,1,"8,9",True,False,10
appsid,train,iya itu pas pada saat koneksi internet lagi kurang stabil,"-1,-1",FEATURES_PRODUCT,0,"9,10",True,False,10
appsid,train,terkadang loading lambat sangat dan hanya berputar - putar saja,"1,2",APP_PERFORMANCE,0,"2,3",False,False,10
appsid,train,mungkin cuma itu saja hal yang biasa terjadi di aplikasi dan yang lain sesuai pengalaman transaksi sukses,"15,16",TRANSACTION_TRANSFER,2,"16,17",False,False,17
appsid,train,saran yang error dibenahi,"-1,-1",APP_PERFORMANCE,0,"2,3",True,False,4
appsid,train,ada saldo 1jt mau tansfer ke bank seabank selalu gagal melulu malahan peringatan saldo kamu gacukup bug sangat galayak saya jadi nasabah kamu terus administrasi tetap terpotong aplikasi bodoh,"1,2",NOTIFICATION_INFO,0,"9,10",False,False,29
appsid,train,ada saldo 1jt mau tansfer ke bank seabank selalu gagal melulu malahan peringatan saldo kamu gacukup bug sangat galayak saya jadi nasabah kamu terus administrasi tetap terpotong aplikasi bodoh,"24,25",FEES_CHARGES,0,"26,27",False,False,29
appsid,train,aneh tidak bisa transaksi gagal terus ke dompet digital bank lainya,"3,5",TRANSACTION_TRANSFER,0,"1,3",False,False,11
